Education,Marital_Status,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,days_since_join,Age
2n Cycle,Single,31878.0,0,1,23,4,5,10,5,23,1,1,0,4,3,No,No,No,No,No,No,No,167,37
2n Cycle,Married,70932.0,0,1,200,193,100,46,185,185,2,6,2,12,3,No,No,No,No,No,No,No,321,42
Graduation,Single,91249.0,0,0,1324,27,119,71,108,27,0,7,9,6,4,No,Yes,Yes,Yes,Yes,No,Yes,777,58
Master,Single,77598.0,0,0,1193,33,281,129,66,33,1,7,5,13,3,No,No,Yes,No,No,No,No,695,71
Graduation,Single,80982.0,1,1,505,137,401,104,22,22,3,11,5,11,5,No,No,No,No,No,Yes,No,492,55
Master,Married,22701.0,1,0,2,4,9,0,4,5,1,1,0,3,5,No,No,No,No,No,No,No,576,37
PhD,Married,55212.0,0,1,1103,0,45,0,0,34,3,4,2,11,8,No,Yes,No,No,Yes,No,No,743,45
Graduation,Married,70617.0,0,0,353,61,753,40,46,27,1,3,3,7,2,No,No,No,No,No,No,No,531,44
Graduation,Single,64849.0,0,0,652,48,350,94,84,108,1,9,3,6,5,No,No,No,No,No,No,Yes,753,57
Master,Married,62694.0,1,1,379,6,157,25,91,91,5,9,3,7,7,No,No,No,No,No,No,No,537,49
PhD,Married,61917.0,1,1,46,4,36,2,2,1,1,2,0,4,5,No,No,No,No,No,No,No,381,40
PhD,Married,67472.0,0,1,162,31,127,8,17,69,2,4,2,7,3,No,No,No,No,No,No,No,434,67
Master,Married,21059.0,1,0,8,3,19,3,3,8,3,3,0,3,6,No,No,No,No,No,No,No,158,32
Master,Married,29543.0,2,0,17,3,18,3,4,18,2,3,1,2,7,No,No,No,No,No,No,No,336,46
Graduation,Married,75903.0,0,1,340,108,185,130,38,100,2,6,6,9,3,No,No,No,No,No,No,No,489,63
2n Cycle,Together,34984.0,1,1,8,4,15,3,5,3,2,1,0,3,7,No,No,No,No,No,No,No,910,39
PhD,Single,54998.0,0,1,154,22,202,39,30,8,5,4,2,9,4,No,No,No,No,No,No,Yes,429,58
PhD,Widow,54356.0,0,1,710,15,30,20,0,0,3,11,2,8,8,No,No,No,No,No,No,Yes,747,65
Master,Married,34242.0,0,1,8,2,4,0,0,1,1,0,0,3,5,No,No,No,No,No,No,No,258,55
Graduation,Married,25410.0,1,0,2,2,4,13,13,4,1,1,0,4,4,No,No,No,No,No,No,No,462,41
PhD,Married,73356.0,0,0,1050,14,322,0,14,112,1,5,11,5,2,Yes,No,Yes,Yes,No,No,Yes,187,30
Graduation,Together,28320.0,0,1,19,1,14,3,2,4,1,1,0,3,8,No,No,No,No,No,No,No,691,64
Graduation,Single,23763.0,1,0,22,0,6,6,2,6,1,1,0,3,7,No,No,No,No,No,No,No,881,37
Graduation,Married,72570.0,0,0,274,83,216,151,141,224,1,4,6,12,1,No,No,No,No,No,No,No,225,30
Master,Married,34529.0,1,0,68,6,38,3,6,41,2,2,2,3,7,No,No,No,No,No,No,No,813,38
Graduation,Widow,70792.0,0,0,344,45,654,104,11,114,2,3,4,10,3,No,No,No,No,No,No,No,552,63
Graduation,Married,63211.0,0,0,145,193,459,205,26,145,2,3,8,7,2,No,No,No,No,No,No,Yes,1029,32
Master,Married,83891.0,0,1,217,38,350,111,85,15,1,4,7,10,1,No,No,No,No,No,No,No,169,40
Graduation,Single,36065.0,1,1,18,7,34,10,2,3,3,3,0,3,8,No,No,No,No,No,No,No,615,46
Graduation,Together,39898.0,0,1,69,8,26,12,7,12,2,3,0,4,7,No,No,No,No,No,No,No,369,60
PhD,Single,51141.0,0,0,144,0,7,0,0,6,1,3,1,4,5,No,No,No,No,No,No,No,486,74
Graduation,Married,56939.0,0,1,256,34,103,90,29,49,2,3,3,10,3,No,No,No,No,No,No,No,444,38
Graduation,Single,80872.0,0,0,483,72,567,94,12,108,1,4,4,10,1,No,No,No,No,No,No,No,1,63
PhD,Together,72335.0,0,0,1285,105,653,28,21,0,1,10,4,8,8,No,No,No,No,No,No,Yes,845,38
PhD,Single,61798.0,0,0,338,4,89,11,8,13,1,4,2,9,4,No,No,No,No,No,No,No,378,50
PhD,Widow,76842.0,0,0,605,10,345,84,54,32,1,1,8,7,0,No,No,No,No,No,No,No,276,64
Graduation,Together,29478.0,1,0,8,0,7,3,1,1,1,1,0,3,6,No,No,No,No,No,No,No,323,38
Graduation,Single,46998.0,0,1,172,41,86,45,6,27,5,5,3,5,7,Yes,No,No,No,No,No,No,775,58
Graduation,Single,96843.0,0,0,448,71,951,40,17,17,1,6,11,10,2,No,No,Yes,No,No,No,Yes,592,24
PhD,Widow,56551.0,1,1,67,4,32,17,2,16,3,2,1,4,4,No,No,No,No,No,No,No,154,64
Master,Married,70053.0,0,1,512,53,98,81,179,89,3,8,5,10,5,No,No,No,No,No,No,No,639,49
PhD,Widow,71670.0,0,0,1462,16,128,0,0,160,1,5,3,6,6,No,Yes,Yes,No,Yes,No,Yes,455,52
Graduation,Married,44359.0,1,1,20,0,14,7,3,1,3,2,0,4,3,No,No,No,No,No,No,No,172,36
Graduation,Single,40887.0,1,1,50,4,44,10,10,43,3,3,1,3,9,No,No,No,No,No,No,Yes,549,62
Graduation,Divorced,48877.0,0,1,102,1,15,2,0,24,1,3,0,4,7,No,No,No,No,No,No,No,219,48
Graduation,Together,74485.0,0,0,499,149,815,173,49,49,1,6,7,12,3,No,No,No,No,No,No,No,469,67
Graduation,Together,64474.0,0,1,381,35,172,56,86,93,2,8,2,10,5,No,No,No,No,No,No,No,410,42
Graduation,Together,77226.0,0,1,631,43,239,128,76,21,2,6,8,12,3,No,No,No,No,No,No,No,281,51
Graduation,Widow,72643.0,0,0,526,80,553,123,94,53,1,3,10,7,2,No,No,No,Yes,No,No,Yes,647,65
Master,Together,85738.0,0,0,913,26,376,17,26,13,1,3,6,11,1,No,Yes,Yes,No,No,No,No,317,36
Graduation,Divorced,55686.0,0,1,673,0,199,37,47,26,2,6,3,5,4,Yes,No,No,No,No,No,No,660,48
Graduation,Single,39062.0,1,0,23,0,9,0,0,12,1,1,0,3,4,Yes,No,No,No,No,No,No,256,31
Graduation,Together,34600.0,1,1,199,33,60,8,3,15,5,5,2,5,8,No,No,No,No,No,No,Yes,704,43
Graduation,Married,40794.0,0,1,261,23,73,4,23,50,2,6,3,5,7,No,No,No,No,No,No,No,520,39
2n Cycle,Married,54690.0,1,1,111,16,37,7,9,18,3,3,1,5,3,No,No,No,No,No,No,No,513,43
2n Cycle,Married,32632.0,0,0,63,151,137,153,19,53,2,4,4,8,5,No,No,No,No,No,No,No,1032,51
PhD,Single,38236.0,1,1,58,0,18,2,0,10,4,3,0,4,7,No,No,No,No,No,No,No,442,46
Graduation,Married,36781.0,1,0,29,1,17,0,3,13,1,2,1,2,8,No,No,No,No,No,No,Yes,63,35
Master,Single,31385.0,1,0,3,2,12,0,1,9,1,1,0,2,8,Yes,No,No,No,No,No,Yes,938,30
Graduation,Married,24570.0,1,0,28,34,62,11,14,44,3,4,0,4,9,No,No,No,No,No,No,No,647,30
PhD,Divorced,25509.0,1,0,40,3,30,10,7,11,3,3,0,3,9,No,No,No,No,No,No,Yes,809,40
Graduation,Married,94642.0,0,0,879,143,797,106,143,143,0,5,7,9,1,No,No,Yes,Yes,No,No,No,4,63
Master,Married,58646.0,0,1,62,1,44,6,5,22,1,2,1,4,4,No,No,No,No,No,No,No,426,52
Graduation,Single,53201.0,1,1,280,7,81,20,0,27,8,6,3,5,7,No,No,No,No,No,No,No,369,39
Graduation,Together,21994.0,0,1,9,0,6,3,1,3,1,0,0,3,5,No,No,No,No,No,No,No,712,57
Graduation,Married,57113.0,1,1,182,4,33,0,2,42,6,4,1,5,7,No,No,No,No,No,No,No,552,36
Graduation,Married,51373.0,0,0,83,2,101,64,26,117,1,3,5,3,4,No,No,No,No,No,No,No,532,23
Graduation,Married,23477.0,1,0,38,15,54,3,8,29,3,3,0,4,8,No,No,No,No,No,No,No,411,28
Graduation,Married,58116.0,0,1,228,19,130,4,11,51,2,3,3,8,2,No,No,No,No,No,No,No,237,58
PhD,Divorced,72968.0,0,0,1092,37,592,145,37,55,1,5,5,8,3,No,No,No,Yes,No,No,Yes,355,51
Master,Married,39791.0,0,1,85,15,27,13,13,21,2,3,1,4,7,No,No,No,No,No,No,No,618,43
Master,Single,91712.0,0,0,1276,24,746,94,29,48,0,9,7,11,3,No,No,Yes,No,No,No,Yes,415,67
Graduation,Single,94472.0,0,1,1017,33,417,108,100,16,1,5,5,5,5,No,Yes,Yes,No,No,No,No,277,56
Graduation,Together,13672.0,1,1,6,2,9,2,1,5,2,1,0,3,8,No,No,No,No,No,No,No,598,54
2n Cycle,Married,96547.0,0,0,448,21,125,52,101,62,0,7,6,8,2,Yes,No,Yes,Yes,No,No,Yes,197,34
Graduation,Married,79205.0,0,0,504,23,117,179,28,44,1,6,5,4,4,No,No,No,Yes,No,No,Yes,829,39
PhD,Together,56559.0,0,1,226,22,133,41,31,31,3,4,3,8,4,No,No,No,No,No,No,No,711,39
PhD,Married,32644.0,1,0,239,3,141,0,7,23,4,7,1,6,8,Yes,No,No,No,No,No,No,689,41
2n Cycle,Single,67506.0,0,1,90,38,67,33,36,67,1,4,1,6,3,No,No,No,No,No,No,No,308,34
Graduation,Single,24206.0,1,0,7,2,8,3,2,3,1,1,0,3,6,No,No,No,No,No,No,No,490,44
PhD,Divorced,28420.0,1,0,4,2,5,2,0,0,1,1,0,2,6,No,No,No,No,No,No,No,347,47
Graduation,Married,22979.0,1,0,16,17,19,20,21,22,3,3,2,2,8,No,No,No,No,No,No,Yes,910,44
Graduation,Single,33279.0,0,0,10,3,3,0,0,0,1,0,0,3,3,No,No,No,No,No,No,No,0,48
Master,Single,46423.0,1,1,68,0,16,0,0,8,3,2,0,4,7,No,No,No,No,No,No,No,444,42
Graduation,Married,30368.0,0,1,35,0,13,2,0,2,2,2,0,3,8,No,No,No,No,No,No,No,513,37
Graduation,Married,63684.0,0,1,575,80,428,208,93,80,3,8,4,8,5,No,No,No,No,No,No,No,740,44
Graduation,Divorced,41638.0,0,1,315,0,31,4,0,91,4,5,5,3,8,Yes,No,No,No,No,No,No,661,50
PhD,Divorced,68805.0,0,1,182,2,49,17,13,20,1,3,1,7,2,No,No,No,No,No,No,No,445,55
PhD,Together,65814.0,0,1,561,14,113,10,14,35,3,8,2,10,5,No,No,No,No,No,No,No,306,48
Graduation,Divorced,71964.0,0,0,587,51,932,180,34,86,1,5,6,5,3,No,No,No,No,No,No,No,565,56
Graduation,Single,39146.0,1,0,94,1,33,13,12,12,3,4,0,4,8,No,No,No,No,No,No,No,660,28
Graduation,Together,96876.0,0,0,908,43,735,40,194,21,1,7,7,9,2,No,Yes,Yes,Yes,No,No,Yes,546,37
Basic,Married,34445.0,0,0,228,122,122,208,129,30,6,11,2,8,9,No,No,No,No,No,No,No,678,33
Graduation,Single,68281.0,0,0,995,112,417,42,48,41,1,2,9,13,5,No,No,No,No,No,No,Yes,881,56
2n Cycle,Married,37284.0,1,1,11,1,2,2,1,6,1,0,0,3,6,No,No,No,No,No,No,No,617,39
Graduation,Married,36790.0,0,0,3,3,14,15,21,10,1,2,1,2,9,No,No,No,No,No,No,Yes,702,31
Graduation,Together,27943.0,1,1,12,1,16,4,1,3,3,2,0,3,8,No,No,No,No,No,No,No,600,47
Graduation,Divorced,22263.0,1,1,17,0,2,0,0,2,2,1,0,3,6,No,No,No,No,No,Yes,No,251,63
Graduation,Together,30261.0,1,2,8,0,5,0,3,6,1,0,0,3,8,No,No,No,No,No,No,No,802,42
Graduation,Together,28587.0,1,0,22,4,17,12,10,13,3,2,0,4,6,No,No,No,No,No,No,No,4,36
Master,Married,43815.0,1,0,14,10,29,4,7,15,1,2,0,3,6,No,No,No,No,No,No,No,581,32
Graduation,Married,48195.0,1,1,106,27,68,52,7,5,6,4,2,5,6,No,No,No,No,No,No,No,319,58
Master,Married,77027.0,0,1,820,57,242,45,0,11,2,8,3,6,4,No,No,No,No,No,No,No,218,62
PhD,Married,71322.0,0,1,753,43,226,69,10,204,2,8,5,13,4,No,No,No,No,No,No,No,658,49
Master,Married,32765.0,1,0,13,3,17,7,3,3,2,2,0,4,5,No,No,No,No,No,No,No,286,35
Graduation,Together,29672.0,1,1,9,1,3,0,4,8,1,0,0,3,6,No,No,No,No,No,No,No,368,49
Graduation,Divorced,23272.0,0,0,19,3,6,4,2,12,1,1,0,3,4,No,No,No,No,No,No,No,415,61
Master,Together,49912.0,0,1,520,8,223,32,49,42,4,10,5,7,8,Yes,No,No,No,No,No,Yes,880,65
2n Cycle,Together,7500.0,1,0,5,17,17,13,14,34,4,2,1,3,9,No,No,No,No,No,No,No,1063,29
PhD,Widow,68117.0,0,1,618,44,215,0,17,36,2,11,8,4,6,Yes,No,No,No,No,No,Yes,429,67
Graduation,Married,67225.0,0,1,315,35,322,46,7,143,3,7,2,11,5,No,No,No,No,No,No,No,375,59
Graduation,Married,17649.0,1,0,15,1,23,0,5,1,3,3,0,3,8,No,No,No,No,No,No,No,360,38
Graduation,Together,55914.0,0,1,384,60,364,119,101,232,4,11,6,8,7,No,No,No,No,No,No,No,586,39
Graduation,Married,40059.0,1,0,110,29,92,28,10,145,1,6,2,3,8,Yes,No,No,No,No,No,No,434,30
Graduation,Together,60905.0,0,1,208,17,76,36,17,38,2,3,3,7,2,No,No,No,No,No,No,No,573,64
Graduation,Married,75330.0,1,1,555,82,257,93,61,61,4,10,3,12,6,No,No,No,No,No,No,No,970,37
Graduation,Single,60689.0,0,1,240,90,216,63,6,24,4,4,4,10,3,No,No,No,No,No,No,No,699,63
Graduation,Married,38680.0,1,0,11,0,36,15,5,12,1,2,0,3,7,No,No,No,No,No,No,No,618,30
Graduation,Together,61416.0,0,0,848,154,323,201,61,78,1,10,3,10,6,Yes,No,No,No,No,No,No,491,32
Graduation,Single,49767.0,0,0,202,47,197,55,42,149,1,5,4,8,4,No,No,No,No,No,No,No,669,23
Graduation,Single,83273.0,1,2,433,89,650,16,102,102,10,4,6,9,7,No,No,No,No,No,No,No,802,44
Graduation,Married,29009.0,1,0,6,6,15,10,5,2,2,2,0,3,6,No,No,No,No,No,No,No,372,33
Master,Married,45057.0,1,0,37,0,7,3,0,3,1,2,0,3,5,No,No,No,No,No,No,No,693,35
Graduation,Married,37150.0,1,0,167,37,64,49,34,116,8,4,3,6,7,No,No,No,No,No,No,No,757,43
Graduation,Single,43020.0,1,0,45,7,99,4,25,43,3,4,1,4,6,No,No,No,No,No,No,No,371,44
Graduation,Married,53154.0,0,1,129,0,21,0,1,7,1,3,1,4,4,No,No,No,No,No,No,No,91,55
Graduation,Married,65308.0,0,0,713,0,264,120,80,34,1,7,8,12,4,No,No,Yes,Yes,No,No,No,392,41
Graduation,Single,76467.0,1,0,676,161,426,210,44,58,2,2,5,5,6,No,No,No,No,No,No,Yes,841,44
2n Cycle,Married,81044.0,0,0,450,26,535,73,98,26,1,5,6,10,1,No,No,No,No,No,No,No,344,67
Graduation,Married,32871.0,1,1,22,2,12,0,2,5,1,1,0,3,4,No,No,No,No,No,No,No,459,63
Graduation,Single,55801.0,1,1,367,4,51,6,4,95,6,7,2,6,7,No,No,No,Yes,No,No,No,440,39
Graduation,Widow,76320.0,0,1,526,35,214,69,53,35,2,6,3,4,2,No,No,No,No,No,No,No,167,55
Master,Single,36927.0,1,1,51,0,16,0,0,4,2,3,0,3,8,No,No,No,No,No,No,No,303,59
Graduation,Together,48794.0,1,1,25,0,11,3,0,15,1,1,0,3,4,No,No,No,No,No,No,No,163,61
Graduation,Single,23478.0,0,0,28,6,27,12,17,39,1,3,0,3,8,No,No,No,No,No,No,No,627,49
Graduation,Divorced,71128.0,1,0,958,159,447,20,0,31,3,2,10,12,7,No,No,No,No,No,No,No,909,41
PhD,Divorced,70179.0,0,1,532,88,168,69,44,133,3,7,3,13,5,No,No,No,No,No,No,No,503,38
Graduation,Married,59462.0,0,1,724,17,143,0,8,196,2,9,2,12,7,No,No,No,No,No,No,No,584,64
Graduation,Together,38361.0,1,0,39,0,56,20,8,14,3,3,1,3,7,No,No,No,No,No,No,No,344,45
PhD,Together,70038.0,0,0,587,54,348,71,54,130,1,4,4,8,2,No,No,No,No,No,No,No,407,32
Graduation,Together,42554.0,1,1,29,1,11,0,0,0,2,2,0,3,4,No,No,No,No,No,No,No,370,36
Graduation,Married,67445.0,0,1,757,80,217,29,80,11,5,9,6,12,6,No,No,No,No,No,No,No,728,40
Graduation,Widow,67046.0,0,1,544,35,133,23,151,107,2,4,5,4,2,No,No,No,No,No,No,No,553,63
Graduation,Married,42192.0,0,0,40,15,15,17,6,7,1,2,1,3,4,No,No,No,No,No,No,No,545,66
PhD,Married,77610.0,0,1,1245,33,332,21,33,16,2,4,7,4,7,No,No,No,No,No,No,No,768,62
Graduation,Married,31761.0,1,0,19,1,20,16,14,28,2,3,0,4,5,No,No,No,No,No,No,No,216,30
Graduation,Together,34350.0,1,0,16,3,15,2,1,11,1,1,0,3,7,No,No,No,No,No,No,No,413,35
Graduation,Together,54591.0,0,1,376,4,94,12,9,24,3,6,2,8,5,No,No,No,No,No,No,No,577,65
Graduation,Married,71866.0,0,1,184,178,178,103,39,33,1,6,3,10,3,No,No,No,No,No,No,No,346,58
Graduation,Married,25293.0,1,0,15,0,11,0,2,9,1,1,1,2,8,No,No,No,No,No,No,No,447,45
PhD,Single,42000.0,0,0,124,83,267,85,59,35,2,5,2,11,5,No,No,No,No,No,No,Yes,431,27
Graduation,Married,69520.0,0,0,627,120,414,121,80,93,1,9,6,5,5,No,No,No,No,No,No,No,517,31
Graduation,Divorced,64713.0,1,0,180,60,241,13,54,54,2,5,5,7,4,No,No,No,No,No,No,Yes,157,44
Master,Married,27889.0,1,0,14,0,4,0,0,8,1,1,1,2,6,No,No,No,No,No,No,No,578,37
Basic,Widow,22123.0,0,0,3,3,24,34,7,31,1,2,1,3,5,No,No,No,No,No,No,No,254,54
Graduation,Married,27803.0,1,0,8,26,46,38,9,49,2,3,0,4,8,No,No,No,No,No,No,No,832,41
Graduation,Married,51651.0,0,1,293,6,23,13,6,92,4,6,2,5,8,No,No,No,No,No,No,No,878,54
Graduation,Married,68487.0,0,0,758,12,385,33,89,89,1,9,7,13,4,No,No,No,No,No,No,No,692,26
Graduation,Married,56796.0,0,1,656,38,161,62,47,37,3,8,9,7,7,No,No,No,No,No,No,No,658,45
2n Cycle,Married,87000.0,0,0,196,25,607,67,17,49,1,4,6,7,2,No,No,No,No,No,No,No,721,22
Graduation,Married,79823.0,0,1,835,73,380,114,73,43,1,6,9,7,2,No,Yes,No,No,No,No,No,250,55
Graduation,Single,30828.0,1,0,16,11,15,2,0,12,2,1,1,4,3,No,No,No,No,No,No,No,605,34
Master,Married,34109.0,0,1,9,1,5,2,1,4,1,0,0,3,4,No,No,No,No,No,No,No,543,43
Master,Divorced,53367.0,1,1,229,7,140,10,3,11,7,5,1,8,7,No,No,No,No,No,No,Yes,462,40
Basic,Together,22390.0,0,0,0,1,4,15,1,5,1,1,0,2,7,No,No,No,No,No,No,No,411,45
Graduation,Together,71322.0,0,1,121,24,124,24,15,42,1,4,1,7,2,No,No,No,No,No,No,No,304,38
Graduation,Single,79244.0,0,0,471,102,125,212,61,245,1,4,10,7,1,No,No,Yes,Yes,No,No,Yes,717,21
Master,Together,49912.0,0,1,520,8,223,32,49,42,4,10,5,7,8,Yes,No,No,No,No,No,Yes,880,65
PhD,Married,48699.0,1,1,26,1,10,2,0,1,1,1,0,3,5,No,No,No,No,No,No,No,564,64
Graduation,Together,80144.0,0,0,240,132,445,250,192,108,1,3,7,8,1,No,No,No,No,No,No,No,432,39
Graduation,Single,54252.0,1,1,178,4,26,8,4,44,5,4,1,5,6,No,No,No,No,No,No,No,557,58
Master,Married,81929.0,1,0,1486,55,278,49,0,185,2,4,4,10,6,Yes,No,Yes,No,No,No,Yes,798,38
Graduation,Married,76068.0,0,1,1115,12,128,33,12,76,1,2,3,4,6,No,Yes,No,No,Yes,No,No,737,39
Master,Married,53204.0,1,1,29,0,8,2,0,6,1,1,0,3,4,No,No,No,No,No,No,No,261,38
PhD,Together,67911.0,0,1,529,0,356,63,28,0,3,6,7,11,3,No,No,No,No,No,No,No,198,65
2n Cycle,Married,14796.0,1,0,13,3,8,7,4,16,2,1,0,3,9,No,No,No,No,No,No,Yes,810,30
PhD,Married,78128.0,0,1,934,24,230,16,24,36,2,8,4,6,3,No,Yes,Yes,No,No,No,No,290,40
Basic,Married,14188.0,0,0,2,7,11,16,12,27,1,2,0,4,6,No,No,No,No,No,No,No,646,42
Basic,Married,20425.0,1,0,4,12,5,3,16,17,2,2,0,3,7,No,No,No,No,No,No,No,768,28
Master,Married,58646.0,0,1,62,1,44,6,5,22,1,2,1,4,4,No,No,No,No,No,No,No,426,52
Graduation,Divorced,72967.0,0,1,158,35,179,0,0,125,2,7,2,8,5,Yes,No,No,No,No,No,Yes,721,44
Master,Married,48150.0,0,1,173,2,39,3,2,47,3,5,1,4,7,No,No,No,No,No,No,No,487,65
Graduation,Single,82332.0,0,0,830,59,968,51,79,19,1,5,3,12,2,No,No,Yes,No,No,No,Yes,810,53
Graduation,Widow,58275.0,1,1,189,10,253,56,43,64,6,8,2,7,7,No,No,No,No,No,No,No,668,59
PhD,Together,44953.0,0,0,728,17,133,11,8,124,1,7,3,13,6,Yes,No,No,No,No,No,No,715,33
Graduation,Together,34587.0,1,1,7,2,9,2,0,2,2,1,0,3,4,No,No,No,No,No,No,No,204,61
Master,Together,43018.0,0,1,35,4,17,7,6,64,1,2,2,2,5,No,No,No,No,No,No,No,694,40
Master,Married,45736.0,0,1,188,3,180,20,3,43,5,7,1,6,7,No,No,No,No,No,No,No,500,60
Master,Together,66476.0,0,1,742,28,152,25,9,57,2,6,8,10,4,No,No,No,No,No,No,No,603,45
2n Cycle,Married,27733.0,1,0,0,7,5,26,2,17,2,2,0,3,7,No,No,No,No,No,No,No,467,33
PhD,Together,69805.0,0,1,750,71,174,13,10,20,2,6,8,11,2,No,No,No,No,No,No,No,319,62
Master,Single,72217.0,0,0,816,42,450,55,56,154,1,3,10,8,2,No,No,No,No,No,No,No,428,52
Graduation,Divorced,25818.0,1,0,5,2,8,2,2,9,1,0,1,2,7,No,No,No,No,No,No,No,779,43
Master,Together,37509.0,1,0,37,5,56,12,8,5,2,3,0,4,7,No,No,No,No,No,No,No,727,38
2n Cycle,Together,25176.0,1,1,4,0,4,0,0,5,1,1,0,2,7,No,No,No,No,No,No,No,424,38
Graduation,Married,43586.0,0,1,99,2,11,4,0,16,3,3,0,4,8,No,No,No,No,No,No,No,828,34
2n Cycle,Married,53230.0,0,1,176,72,98,136,21,229,4,5,2,12,5,No,No,No,No,No,No,No,1003,58
Graduation,Together,50116.0,1,1,54,0,10,0,0,2,2,1,0,4,5,No,Yes,No,No,No,No,No,169,57
Graduation,Together,84906.0,0,0,997,15,414,99,30,76,1,5,6,12,2,No,Yes,Yes,No,Yes,No,No,605,42
Graduation,Married,61286.0,0,1,356,0,107,19,9,117,2,7,1,8,5,No,No,No,No,No,No,No,666,48
PhD,Married,82333.0,0,0,1311,0,359,46,89,17,1,4,3,10,2,No,No,Yes,No,No,No,Yes,616,28
PhD,Together,65220.0,0,0,890,63,292,0,25,12,4,8,4,7,6,No,No,No,No,No,No,Yes,1002,49
Graduation,Together,33590.0,2,1,4,0,2,0,0,2,1,1,0,2,7,No,No,No,No,No,No,No,635,40
Graduation,Divorced,30992.0,1,0,17,0,14,7,3,2,1,1,0,3,7,No,No,No,No,No,No,No,593,38
Master,Single,72309.0,0,0,960,0,883,50,38,0,1,5,6,8,3,No,No,No,Yes,No,No,Yes,398,38
PhD,Married,156924.0,0,0,2,1,2,1,1,1,0,0,0,0,0,No,No,No,No,No,No,No,464,65
Basic,Married,16005.0,1,0,1,3,2,20,30,47,3,2,1,2,8,No,No,No,No,No,No,No,844,34
Master,Single,65487.0,0,0,240,67,500,199,0,163,3,3,5,6,2,No,No,No,No,No,No,No,66,57
Graduation,Married,58692.0,0,1,301,11,61,4,7,11,1,8,2,4,7,No,No,No,No,No,No,No,185,49
Graduation,Widow,40590.0,1,1,154,0,50,6,11,37,5,3,4,3,6,Yes,No,No,No,No,No,No,664,45
Graduation,Single,20587.0,1,0,2,3,6,4,1,9,1,1,1,2,7,No,No,No,No,No,No,No,31,44
Master,Divorced,62637.0,0,1,104,12,48,4,12,5,1,2,2,5,2,No,No,No,No,No,No,No,337,60
Master,Divorced,29435.0,1,1,70,3,37,4,2,64,4,3,2,2,9,No,No,No,No,No,No,Yes,911,48
Graduation,Divorced,19346.0,1,0,2,0,9,3,6,2,1,1,0,3,8,No,No,No,No,No,No,No,310,40
Graduation,Married,35788.0,1,1,23,2,11,3,1,4,2,2,0,3,6,No,No,No,No,No,No,No,317,43
Graduation,Divorced,36997.0,1,1,43,4,12,8,0,27,5,2,1,4,5,No,No,No,No,No,No,No,703,46
Graduation,Married,23539.0,0,0,4,24,11,16,1,25,1,2,0,4,6,No,No,No,No,No,No,No,281,57
Graduation,Single,65333.0,0,1,654,7,92,0,15,30,7,9,4,8,6,No,Yes,Yes,No,No,No,No,323,41
Graduation,Single,78499.0,0,0,912,72,170,47,36,97,1,11,3,4,4,No,No,Yes,No,No,No,Yes,378,57
PhD,Together,29732.0,1,0,25,0,8,0,1,4,1,2,0,2,9,No,No,No,No,No,No,No,256,43
Master,Together,41275.0,1,2,24,4,22,0,2,9,4,3,1,3,5,No,No,No,No,No,No,No,257,54
PhD,Together,63516.0,1,1,141,11,114,15,14,5,4,4,1,7,5,No,No,No,No,No,No,No,547,41
PhD,Married,42769.0,0,1,71,0,13,3,1,0,2,1,1,4,4,No,No,No,No,No,No,No,361,52
Master,Married,49572.0,1,1,35,1,16,0,1,1,2,2,0,3,7,No,No,No,No,No,No,No,356,56
Graduation,Married,69209.0,0,0,496,32,849,229,48,128,2,5,3,6,4,No,No,No,Yes,No,No,No,810,42
Graduation,Married,17148.0,1,0,9,9,11,13,10,16,4,3,1,3,8,No,No,No,No,No,No,No,312,38
Graduation,Widow,40590.0,1,1,154,0,50,6,11,37,5,3,4,3,6,Yes,No,No,No,No,No,No,664,45
Master,Together,30560.0,1,0,9,1,5,4,5,7,1,1,0,3,7,No,No,No,No,No,No,No,527,38
2n Cycle,Married,32146.0,1,0,26,3,23,4,7,3,2,2,0,4,6,No,No,No,No,No,No,No,1,31
2n Cycle,Divorced,41713.0,1,1,77,8,44,10,10,25,5,3,1,4,6,No,No,No,No,No,No,No,221,50
Master,Together,34176.0,0,1,11,2,7,4,2,2,1,1,0,3,3,No,No,No,No,No,No,No,318,39
PhD,Married,58482.0,0,1,576,7,115,19,7,7,2,7,4,9,6,No,Yes,No,No,No,No,No,3,59
Graduation,Single,59686.0,0,1,89,15,89,34,42,5,1,4,1,6,4,No,No,No,No,No,No,No,315,49
PhD,Married,60896.0,0,1,1013,30,399,60,46,153,3,9,10,4,6,No,No,No,No,No,No,Yes,756,50
Graduation,Together,62994.0,1,0,224,12,48,4,12,12,1,6,2,4,6,No,No,No,No,No,No,No,247,34
Graduation,Together,47320.0,0,1,200,19,111,50,15,19,6,5,1,8,6,No,No,No,No,No,No,No,697,57
2n Cycle,Widow,74859.0,0,0,570,73,614,133,102,73,1,6,5,11,3,No,No,No,Yes,No,No,No,640,65
Basic,Single,15253.0,1,0,1,3,3,8,1,13,2,1,0,3,7,No,No,No,No,No,No,No,404,22
